Timestamp,WeatherStation,TemperatureAvg,TemperatureMax,TemperatureMin,WindSpeed
20.03.2020,CON,40.0,49.0,29.0,5.98
20.03.2020,ACY,47.0,55.0,39.0,8.0
20.03.2020,EWR,48.0,56.0,40.0,8.27
20.03.2020,ABQ,51.0,66.0,35.0,6.0
20.03.2020,CAO,41.0,56.0,26.0,9.18
20.03.2020,ROW,52.0,70.0,37.0,6.21
20.03.2020,ALB,43.0,52.0,34.0,5.24
20.03.2020,BGM,39.0,46.0,31.0,7.22
20.03.2020,BUF,41.0,48.0,33.0,7.9
20.03.2020,GFL,39.0,48.0,30.0,3.87
20.03.2020,ISP,46.0,53.0,38.0,8.94
20.03.2020,LGA,48.0,54.0,41.0,9.88
20.03.2020,ROC,41.0,48.0,34.0,6.82
20.03.2020,SYR,40.0,48.0,31.0,6.27
20.03.2020,AVL,56.0,69.0,43.0,4.88
20.03.2020,HSE,60.0,67.0,53.0,5.27
20.03.2020,CLT,61.0,73.0,49.0,3.88
20.03.2020,GSO,59.0,69.0,49.0,4.95
20.03.2020,HKY,59.0,70.0,47.0,4.27
20.03.2020,RDU,60.0,70.0,49.0,3.12
20.03.2020,ILM,65.0,75.0,55.0,6.02
20.03.2020,BIS,36.0,47.0,24.0,10.72
20.03.2020,DIK,31.0,43.0,19.0,12.35
20.03.2020,FAR,38.0,45.0,30.0,8.74
20.03.2020,GFK,37.0,44.0,29.0,8.5
20.03.2020,ISN,32.0,44.0,21.0,10.14
20.03.2020,CAK,46.0,54.0,38.0,7.8
20.03.2020,CLE,46.0,52.0,40.0,9.12
20.03.2020,CMH,50.0,58.0,42.0,6.87
20.03.2020,DAY,49.0,58.0,40.0,9.95
20.03.2020,MFD,46.0,52.0,39.0,8.14
20.03.2020,TOL,43.0,53.0,36.0,8.2
20.03.2020,YNG,46.0,54.0,38.0,7.54
20.03.2020,GAG,45.0,63.0,27.0,7.54
20.03.2020,OKC,52.0,65.0,38.0,10.37
20.03.2020,PNC,49.0,63.0,33.0,7.12
20.03.2020,TUL,53.0,66.0,40.0,7.57
20.03.2020,AST,49.0,56.0,41.0,6.08
20.03.2020,BNO,40.0,51.0,28.0,9.01
20.03.2020,EUG,49.0,58.0,41.0,5.57
20.03.2020,MFR,53.0,64.0,41.0,1.85
20.03.2020,PDT,43.0,54.0,32.0,5.18
20.03.2020,PDX,50.0,57.0,42.0,9.38
20.03.2020,RDM,40.0,53.0,27.0,3.74
20.03.2020,SLE,49.0,58.0,40.0,5.65
20.03.2020,ABE,45.0,54.0,36.0,5.38
20.03.2020,ERI,44.0,50.0,37.0,9.81
20.03.2020,MDT,47.0,55.0,38.0,4.7
20.03.2020,PHL,49.0,55.0,42.0,7.25
20.03.2020,PIT,49.0,56.0,41.0,6.3
20.03.2020,AVP,44.0,52.0,36.0,4.11
20.03.2020,IPT,45.0,53.0,36.0,4.67
20.03.2020,SJU,79.0,84.0,72.0,7.12
20.03.2020,PVD,44.0,51.0,36.0,9.5
20.03.2020,AND,62.0,75.0,49.0,4.3
20.03.2020,CHS,69.0,79.0,60.0,6.2
20.03.2020,CAE,66.0,78.0,54.0,4.84
20.03.2020,GSP,62.0,74.0,50.0,4.68
20.03.2020,ABR,39.0,49.0,29.0,10.75
20.03.2020,HON,39.0,49.0,28.0,10.4
20.03.2020,PIR,39.0,51.0,26.0,13.45
20.03.2020,RAP,34.0,49.0,19.0,11.72
20.03.2020,FSD,39.0,49.0,29.0,9.55
20.03.2020,TRI,54.0,66.0,42.0,3.5
20.03.2020,CHA,60.0,72.0,47.0,4.91
20.03.2020,CKV,53.0,65.0,42.0,7.72
20.03.2020,CSV,54.0,65.0,43.0,6.14
20.03.2020,TYS,57.0,69.0,45.0,6.07
20.03.2020,MEM,59.0,68.0,49.0,7.42
20.03.2020,BNA,57.0,69.0,45.0,6.48
20.03.2020,OQT,57.0,69.0,44.0,1.74
20.03.2020,ABI,56.0,68.0,43.0,6.77
20.03.2020,AMA,47.0,63.0,31.0,7.9
20.03.2020,AUS,64.0,76.0,51.0,7.17
20.03.2020,ATT,67.0,78.0,56.0,3.41
20.03.2020,BPT,69.0,77.0,60.0,8.95
20.03.2020,BRO,73.0,80.0,66.0,10.55
20.03.2020,CDS,53.0,68.0,38.0,8.2
20.03.2020,CLL,66.0,76.0,55.0,8.05
20.03.2020,CRP,71.0,78.0,63.0,12.38
20.03.2020,DHT,44.0,61.0,27.0,8.92
20.03.2020,DAL,61.0,71.0,50.0,8.17
20.03.2020,DFW,60.0,71.0,49.0,9.31
20.03.2020,DRT,66.0,80.0,53.0,4.94
20.03.2020,ELP,61.0,75.0,47.0,5.65
20.03.2020,FTW,60.0,71.0,49.0,8.5
20.03.2020,GLS,69.0,73.0,64.0,12.94
20.03.2020,HOU,70.0,78.0,61.0,9.11
20.03.2020,LBB,53.0,69.0,37.0,9.1
20.03.2020,MAF,57.0,72.0,42.0,8.07
20.03.2020,SJT,60.0,74.0,44.0,5.11
20.03.2020,SAT,67.0,78.0,55.0,6.64
20.03.2020,VCT,68.0,77.0,59.0,9.25
20.03.2020,ACT,61.0,74.0,48.0,8.0
20.03.2020,SPS,54.0,67.0,40.0,9.71
20.03.2020,SLC,43.0,54.0,33.0,2.78
20.03.2020,BCB,55.0,65.0,45.0,4.02
20.03.2020,BTV,38.0,46.0,29.0,7.02
20.03.2020,LYH,53.0,63.0,41.0,4.95
20.03.2020,ORF,57.0,66.0,47.0,6.38
20.03.2020,RIC,54.0,64.0,43.0,5.45
20.03.2020,ROA,55.0,65.0,45.0,4.02
20.03.2020,WAL,52.0,61.0,43.0,6.44
20.03.2020,DCA,53.0,61.0,45.0,7.14
20.03.2020,DEW,40.0,51.0,28.0,5.31
20.03.2020,EPH,43.0,55.0,32.0,6.15
20.03.2020,OLM,44.0,54.0,35.0,4.42
20.03.2020,UIL,46.0,55.0,36.0,3.85
20.03.2020,SEA,48.0,55.0,42.0,8.37
20.03.2020,GEG,41.0,50.0,32.0,8.27
20.03.2020,YKM,45.0,58.0,31.0,2.78
20.03.2020,BKW,51.0,61.0,41.0,5.54
20.03.2020,CRW,54.0,64.0,44.0,4.75
20.03.2020,EKN,47.0,58.0,36.0,3.75
20.03.2020,HTS,55.0,65.0,45.0,5.24
20.03.2020,GRB,38.0,45.0,32.0,8.42
20.03.2020,LSE,43.0,48.0,37.0,7.85
20.03.2020,MSN,42.0,49.0,35.0,6.78
20.03.2020,MKE,41.0,47.0,35.0,8.58
20.03.2020,CPR,29.0,45.0,12.0,10.34
20.03.2020,CYS,30.0,40.0,20.0,12.08
20.03.2020,LND,32.0,44.0,21.0,5.7
20.03.2020,RWL,27.0,37.0,16.0,11.5
20.03.2020,SHR,32.0,48.0,16.0,8.07
27.03.2020,BHM,57.0,67.0,47.0,6.35
27.03.2020,HSV,56.0,67.0,45.0,7.57
27.03.2020,MOB,61.0,71.0,50.0,6.94
27.03.2020,MGM,61.0,72.0,49.0,4.98
27.03.2020,ANC,38.0,46.0,31.0,2.71
27.03.2020,ANN,42.0,46.0,38.0,8.5
27.03.2020,BET,27.0,34.0,20.0,12.67
27.03.2020,BTT,21.0,32.0,9.0,1.74
27.03.2020,CDB,34.0,40.0,28.0,6.77
27.03.2020,CDV,42.0,48.0,35.0,3.72
27.03.2020,BIG,33.0,45.0,21.0,6.7
27.03.2020,FAI,29.0,42.0,16.0,2.5
27.03.2020,GKN,31.0,44.0,17.0,4.98
27.03.2020,GST,60.0,60.0,60.0,2.72
27.03.2020,HOM,41.0,46.0,35.0,3.68
27.03.2020,ILI,37.0,43.0,32.0,5.34
27.03.2020,JNU,43.0,49.0,36.0,6.0
27.03.2020,ENA,38.0,45.0,31.0,5.74
27.03.2020,KTN,45.0,48.0,42.0,9.51
27.03.2020,AKN,36.0,43.0,28.0,5.87
27.03.2020,ADQ,40.0,45.0,35.0,9.28
27.03.2020,OTZ,5.0,11.0,-1.0,7.37
27.03.2020,MCG,25.0,37.0,13.0,2.35
27.03.2020,OME,13.0,20.0,6.0,2.48
27.03.2020,ORT,26.0,42.0,9.0,1.75
27.03.2020,PAQ,39.0,47.0,31.0,2.92
27.03.2020,PTI,0.0,0.0,0.0,0.0
27.03.2020,SYA,60.0,60.0,60.0,18.15
27.03.2020,SIT,46.0,50.0,41.0,3.95
27.03.2020,SGY,46.0,50.0,40.0,9.55
27.03.2020,SNP,28.0,30.0,26.0,19.62
27.03.2020,TKA,36.0,46.0,27.0,1.52
27.03.2020,TAL,24.0,34.0,13.0,4.6
27.03.2020,BRW,-2.0,1.0,-6.0,8.27
27.03.2020,WRG,60.0,60.0,60.0,5.42
27.03.2020,YAK,41.0,49.0,33.0,3.68
27.03.2020,DUG,56.0,77.0,33.0,6.77
27.03.2020,IGM,55.0,71.0,39.0,7.51
27.03.2020,PHX,71.0,83.0,58.0,3.84
27.03.2020,TUS,66.0,82.0,50.0,3.51
27.03.2020,INW,49.0,69.0,30.0,8.68
27.03.2020,FSM,54.0,67.0,40.0,8.61
27.03.2020,HRO,51.0,65.0,37.0,9.21
27.03.2020,LZK,55.0,67.0,42.0,0.0
27.03.2020,BFL,61.0,73.0,48.0,3.77
27.03.2020,BIH,54.0,72.0,35.0,5.91
27.03.2020,NID,60.0,75.0,44.0,7.64
27.03.2020,CCR,59.0,70.0,47.0,5.62
27.03.2020,EKA,51.0,57.0,45.0,0.0
27.03.2020,FAT,59.0,71.0,47.0,4.11
27.03.2020,HWD,57.0,65.0,49.0,5.9
27.03.2020,LGB,64.0,73.0,54.0,4.4
27.03.2020,LAX,63.0,70.0,54.0,4.67
27.03.2020,RBL,57.0,68.0,45.0,5.32
27.03.2020,RDD,57.0,69.0,44.0,3.02
27.03.2020,SAC,58.0,69.0,47.0,4.24
27.03.2020,SNS,57.0,66.0,47.0,6.81
27.03.2020,SAN,64.0,70.0,57.0,4.64
27.03.2020,SFO,57.0,64.0,50.0,13.07
27.03.2020,SDB,52.0,61.0,43.0,13.68
27.03.2020,SBA,60.0,72.0,50.0,3.58
27.03.2020,SMX,60.0,71.0,48.0,9.58
27.03.2020,SCK,59.0,71.0,45.0,7.57
27.03.2020,ALS,30.0,48.0,12.0,6.62
27.03.2020,COS,39.0,53.0,24.0,8.05
27.03.2020,CAG,35.0,47.0,22.0,5.72
27.03.2020,DEN,38.0,50.0,25.0,9.01
27.03.2020,GJT,43.0,55.0,30.0,5.44
27.03.2020,PUB,42.0,61.0,23.0,6.74
27.03.2020,BDR,46.0,53.0,38.0,7.11
27.03.2020,BDL,45.0,55.0,34.0,6.2
27.03.2020,NWK,50.0,62.0,38.0,7.32
27.03.2020,ILG,50.0,62.0,38.0,7.32
27.03.2020,DAB,67.0,77.0,56.0,4.41
27.03.2020,FLL,74.0,79.0,67.0,10.64
27.03.2020,GNV,64.0,76.0,51.0,3.21
27.03.2020,JAX,64.0,76.0,51.0,4.37
27.03.2020,EYW,74.0,78.0,69.0,10.68
27.03.2020,MIA,75.0,81.0,68.0,9.35
27.03.2020,MCO,68.0,80.0,56.0,5.38
27.03.2020,PNS,62.0,69.0,55.0,8.5
27.03.2020,TLH,61.0,72.0,50.0,4.5
27.03.2020,TPA,69.0,78.0,60.0,4.85
27.03.2020,VRB,69.0,78.0,59.0,7.3
27.03.2020,PBI,73.0,80.0,66.0,10.61
27.03.2020,AMG,61.0,73.0,49.0,3.7
27.03.2020,AHN,58.0,69.0,46.0,3.61
27.03.2020,ATL,59.0,68.0,49.0,7.32
27.03.2020,AGS,59.0,71.0,47.0,4.37
27.03.2020,MCN,58.0,69.0,46.0,3.85
27.03.2020,SAV,63.0,75.0,52.0,5.77
27.03.2020,ITO,75.0,83.0,67.0,3.72
27.03.2020,HNL,74.0,80.0,68.0,2.18
27.03.2020,OGG,74.0,84.0,63.0,2.22
27.03.2020,MKK,73.0,82.0,63.0,3.3
27.03.2020,LIH,73.0,79.0,65.0,3.97
27.03.2020,BOI,45.0,54.0,35.0,5.74
27.03.2020,LWS,47.0,55.0,38.0,2.85
27.03.2020,PIH,41.0,50.0,31.0,10.5
27.03.2020,ORD,42.0,51.0,32.0,7.45
27.03.2020,MLI,43.0,52.0,34.0,8.7
27.03.2020,PIA,48.0,58.0,36.0,6.88
27.03.2020,UIN,48.0,59.0,36.0,9.67
27.03.2020,RFD,40.0,48.0,31.0,8.02
27.03.2020,SPI,50.0,62.0,38.0,10.75
27.03.2020,EVV,51.0,63.0,39.0,8.02
27.03.2020,FWA,46.0,59.0,32.0,8.14
27.03.2020,IND,50.0,61.0,38.0,10.05
27.03.2020,SBN,45.0,57.0,33.0,5.98
27.03.2020,CID,40.0,49.0,30.0,11.44
27.03.2020,DSM,44.0,54.0,34.0,10.31
27.03.2020,DBQ,39.0,47.0,30.0,10.31
27.03.2020,SUX,39.0,51.0,26.0,11.17
27.03.2020,ALO,40.0,49.0,30.0,10.72
27.03.2020,CNK,45.0,63.0,32.0,10.26
27.03.2020,DDC,49.0,66.0,31.0,13.37
27.03.2020,GLD,44.0,60.0,26.0,10.9
27.03.2020,P28,51.0,68.0,33.0,11.92
27.03.2020,TOP,50.0,64.0,35.0,10.0
27.03.2020,ICT,50.0,66.0,34.0,15.18
27.03.2020,CVG,51.0,62.0,39.0,9.55
27.03.2020,JKL,55.0,67.0,43.0,2.65
27.03.2020,LEX,52.0,63.0,40.0,10.42
27.03.2020,SDF,54.0,65.0,42.0,9.35
27.03.2020,PAH,53.0,65.0,41.0,7.15
27.03.2020,BTR,61.0,73.0,48.0,5.02
27.03.2020,LCH,61.0,72.0,50.0,5.42
27.03.2020,MSY,63.0,71.0,55.0,7.2
27.03.2020,SHV,59.0,72.0,46.0,8.22
27.03.2020,ASD,60.0,70.0,50.0,5.53
27.03.2020,BGR,29.0,36.0,21.0,6.24
27.03.2020,CAR,23.0,31.0,15.0,6.17
27.03.2020,PWM,36.0,42.0,29.0,6.07
27.03.2020,BWI,52.0,64.0,39.0,6.47
27.03.2020,SBY,54.0,64.0,43.0,9.27
27.03.2020,BOS,41.0,47.0,34.0,8.25
27.03.2020,MQE,60.0,60.0,60.0,6.96
27.03.2020,ORH,40.0,49.0,31.0,6.67
27.03.2020,APN,32.0,38.0,25.0,6.95
27.03.2020,DTW,43.0,54.0,32.0,5.4
27.03.2020,FNT,41.0,52.0,30.0,6.84
27.03.2020,GRR,40.0,50.0,30.0,7.4
27.03.2020,HTL,34.0,43.0,25.0,6.82
27.03.2020,LAN,40.0,51.0,29.0,7.11
27.03.2020,MQT,28.0,36.0,19.0,0.0
27.03.2020,MKG,39.0,48.0,30.0,6.15
27.03.2020,ANJ,31.0,38.0,25.0,4.75
27.03.2020,DLH,29.0,35.0,23.0,8.74
27.03.2020,INL,27.0,38.0,17.0,3.75
27.03.2020,MSP,39.0,47.0,30.0,9.27
27.03.2020,RST,36.0,45.0,27.0,10.4
27.03.2020,STC,36.0,44.0,27.0,7.67
27.03.2020,GLH,57.0,68.0,44.0,8.2
27.03.2020,GWO,56.0,69.0,43.0,6.45
27.03.2020,GPT,61.0,70.0,52.0,5.7
27.03.2020,HBG,59.0,71.0,47.0,4.98
27.03.2020,JAN,58.0,71.0,45.0,6.25
27.03.2020,MEI,57.0,71.0,44.0,6.1
27.03.2020,TUP,56.0,69.0,43.0,6.8
27.03.2020,CGI,52.0,64.0,40.0,9.91
27.03.2020,COU,51.0,63.0,39.0,10.28
27.03.2020,MCI,49.0,62.0,36.0,12.11
27.03.2020,VIH,50.0,62.0,38.0,11.52
27.03.2020,SGF,51.0,65.0,37.0,12.95
27.03.2020,STJ,47.0,61.0,33.0,10.58
27.03.2020,STL,53.0,65.0,42.0,9.81
27.03.2020,BIL,42.0,53.0,31.0,8.51
27.03.2020,BTM,34.0,44.0,24.0,4.62
27.03.2020,CTB,35.0,47.0,22.0,12.3
27.03.2020,DLN,38.0,49.0,26.0,7.01
27.03.2020,GGW,37.0,51.0,23.0,5.58
27.03.2020,GTF,39.0,50.0,25.0,10.81
27.03.2020,HVR,38.0,53.0,22.0,6.88
27.03.2020,HLN,40.0,51.0,28.0,6.51
27.03.2020,GPI,39.0,48.0,30.0,5.15
27.03.2020,MLS,41.0,55.0,27.0,6.37
27.03.2020,MSO,40.0,49.0,31.0,3.12
27.03.2020,GRI,43.0,57.0,28.0,13.18
27.03.2020,LNK,45.0,58.0,31.0,10.84
27.03.2020,OFK,38.0,50.0,24.0,10.17
27.03.2020,LBF,40.0,58.0,22.0,9.87
27.03.2020,OMA,44.0,56.0,33.0,11.44
27.03.2020,BFF,40.0,56.0,23.0,10.25
27.03.2020,SNY,38.0,54.0,22.0,11.82
27.03.2020,VTN,38.0,53.0,22.0,7.77
27.03.2020,ELY,38.0,52.0,24.0,7.35
27.03.2020,P68,39.0,54.0,23.0,5.42
27.03.2020,LAS,64.0,74.0,54.0,7.38
27.03.2020,DRA,56.0,70.0,42.0,8.51
27.03.2020,RNO,48.0,62.0,34.0,5.47
27.03.2020,WMC,40.0,57.0,23.0,5.44
27.03.2020,CON,39.0,48.0,30.0,4.8
27.03.2020,ACY,49.0,59.0,39.0,8.28
27.03.2020,EWR,50.0,60.0,40.0,7.78
27.03.2020,ABQ,50.0,65.0,35.0,8.44
27.03.2020,CAO,46.0,63.0,29.0,10.95
27.03.2020,ROW,55.0,74.0,35.0,7.15
27.03.2020,ALB,44.0,54.0,33.0,6.61
27.03.2020,BGM,41.0,53.0,29.0,6.97
27.03.2020,BUF,40.0,52.0,29.0,8.5
27.03.2020,GFL,40.0,51.0,29.0,4.77
27.03.2020,ISP,46.0,55.0,38.0,8.58
27.03.2020,LGA,50.0,58.0,41.0,8.32
27.03.2020,ROC,39.0,50.0,27.0,7.78
27.03.2020,SYR,42.0,54.0,29.0,7.25
27.03.2020,AVL,52.0,64.0,40.0,7.02
27.03.2020,HSE,60.0,65.0,55.0,8.71
27.03.2020,CLT,58.0,68.0,47.0,7.52
27.03.2020,GSO,56.0,67.0,46.0,9.14
27.03.2020,HKY,56.0,66.0,45.0,6.35
27.03.2020,RDU,58.0,68.0,49.0,8.25
27.03.2020,ILM,62.0,71.0,52.0,8.27
27.03.2020,BIS,36.0,51.0,20.0,7.34
27.03.2020,DIK,34.0,49.0,18.0,7.02
27.03.2020,FAR,36.0,48.0,24.0,8.58
27.03.2020,GFK,34.0,45.0,23.0,8.65
27.03.2020,ISN,34.0,48.0,19.0,6.28
27.03.2020,CAK,48.0,60.0,35.0,9.95
27.03.2020,CLE,46.0,58.0,33.0,7.74
27.03.2020,CMH,50.0,61.0,38.0,8.88
27.03.2020,DAY,49.0,60.0,36.0,11.07
27.03.2020,MFD,47.0,59.0,35.0,10.77
27.03.2020,TOL,43.0,56.0,30.0,5.88
27.03.2020,YNG,48.0,60.0,36.0,8.54
27.03.2020,GAG,53.0,70.0,36.0,16.08
27.03.2020,OKC,54.0,69.0,40.0,15.37
27.03.2020,PNC,53.0,68.0,37.0,10.71
27.03.2020,TUL,56.0,69.0,43.0,13.0
27.03.2020,AST,48.0,53.0,43.0,5.98
27.03.2020,BNO,38.0,50.0,26.0,7.57
27.03.2020,EUG,48.0,55.0,41.0,6.81
27.03.2020,MFR,49.0,56.0,41.0,2.62
27.03.2020,PDT,47.0,57.0,37.0,12.28
27.03.2020,PDX,50.0,55.0,43.0,6.27
27.03.2020,RDM,40.0,52.0,28.0,7.24
27.03.2020,SLE,48.0,55.0,41.0,7.57
27.03.2020,ABE,47.0,61.0,32.0,6.12
27.03.2020,ERI,45.0,57.0,32.0,7.1
27.03.2020,MDT,49.0,62.0,35.0,6.57
27.03.2020,PHL,53.0,63.0,42.0,9.17
27.03.2020,PIT,50.0,63.0,36.0,7.82
27.03.2020,AVP,46.0,58.0,34.0,5.81
27.03.2020,IPT,47.0,60.0,33.0,5.87
27.03.2020,SJU,80.0,86.0,74.0,9.88
27.03.2020,PVD,43.0,53.0,34.0,6.85
27.03.2020,AND,57.0,68.0,46.0,7.04
27.03.2020,CHS,63.0,73.0,52.0,6.91
27.03.2020,CAE,62.0,72.0,51.0,5.67
27.03.2020,GSP,57.0,67.0,47.0,7.72
27.03.2020,ABR,37.0,51.0,22.0,9.82
27.03.2020,HON,38.0,51.0,25.0,8.1
27.03.2020,PIR,37.0,52.0,22.0,9.28
27.03.2020,RAP,37.0,51.0,22.0,9.04
27.03.2020,FSD,37.0,49.0,26.0,11.12
27.03.2020,TRI,52.0,67.0,36.0,4.17
27.03.2020,CHA,57.0,67.0,46.0,5.48
27.03.2020,CKV,53.0,66.0,41.0,7.81
27.03.2020,CSV,54.0,64.0,43.0,6.1
27.03.2020,TYS,55.0,66.0,43.0,6.08
27.03.2020,MEM,56.0,68.0,44.0,8.37
27.03.2020,BNA,55.0,66.0,43.0,8.15
27.03.2020,OQT,55.0,67.0,44.0,2.74
27.03.2020,ABI,59.0,73.0,44.0,13.28
27.03.2020,AMA,52.0,70.0,34.0,14.9
27.03.2020,AUS,58.0,73.0,43.0,9.07
27.03.2020,ATT,61.0,74.0,48.0,4.94
27.03.2020,BPT,62.0,74.0,50.0,6.57
27.03.2020,BRO,68.0,78.0,57.0,8.61
27.03.2020,CDS,57.0,73.0,40.0,14.27
27.03.2020,CLL,60.0,72.0,48.0,9.34
27.03.2020,CRP,67.0,75.0,58.0,12.41
27.03.2020,DHT,48.0,67.0,30.0,11.04
27.03.2020,DAL,59.0,71.0,46.0,12.58
27.03.2020,DFW,59.0,70.0,46.0,14.48
27.03.2020,DRT,59.0,76.0,49.0,9.48
27.03.2020,ELP,62.0,76.0,47.0,9.37
27.03.2020,FTW,59.0,71.0,46.0,12.88
27.03.2020,GLS,64.0,70.0,57.0,10.71
27.03.2020,HOU,63.0,73.0,53.0,7.38
27.03.2020,LBB,56.0,73.0,39.0,13.85
27.03.2020,MAF,59.0,77.0,41.0,10.82
27.03.2020,SJT,60.0,75.0,44.0,11.17
27.03.2020,SAT,61.0,73.0,49.0,7.94
27.03.2020,VCT,62.0,74.0,50.0,9.22
27.03.2020,ACT,56.0,70.0,42.0,12.24
27.03.2020,SPS,56.0,71.0,40.0,13.87
27.03.2020,SLC,47.0,56.0,37.0,6.8
27.03.2020,BCB,55.0,65.0,44.0,6.34
27.03.2020,BTV,38.0,47.0,28.0,5.45
27.03.2020,LYH,53.0,64.0,42.0,6.3
27.03.2020,ORF,57.0,66.0,47.0,10.68
27.03.2020,RIC,54.0,66.0,43.0,8.72
27.03.2020,ROA,55.0,65.0,44.0,6.34
27.03.2020,WAL,53.0,62.0,44.0,10.6
27.03.2020,DCA,55.0,65.0,44.0,8.44
27.03.2020,DEW,41.0,50.0,32.0,4.47
27.03.2020,EPH,47.0,58.0,36.0,6.22
27.03.2020,OLM,46.0,54.0,39.0,6.14
27.03.2020,UIL,48.0,53.0,42.0,4.8
27.03.2020,SEA,49.0,54.0,43.0,7.9
27.03.2020,GEG,43.0,50.0,35.0,8.32
27.03.2020,YKM,48.0,61.0,35.0,6.58
27.03.2020,BKW,48.0,63.0,38.0,7.98
27.03.2020,CRW,54.0,69.0,39.0,5.57
27.03.2020,EKN,49.0,65.0,32.0,5.24
27.03.2020,HTS,54.0,67.0,42.0,6.67
27.03.2020,GRB,33.0,41.0,26.0,9.52
27.03.2020,LSE,40.0,49.0,31.0,6.82
27.03.2020,MSN,37.0,45.0,28.0,7.54
27.03.2020,MKE,37.0,45.0,30.0,7.48
27.03.2020,CPR,38.0,49.0,27.0,11.38
27.03.2020,CYS,36.0,47.0,25.0,13.38
27.03.2020,LND,38.0,48.0,27.0,2.7
27.03.2020,RWL,36.0,45.0,25.0,12.38
27.03.2020,SHR,40.0,51.0,28.0,6.17
03.04.2020,BHM,58.0,68.0,48.0,6.03
03.04.2020,HSV,57.0,66.0,47.0,5.56
03.04.2020,MOB,61.0,73.0,49.0,5.86
03.04.2020,MGM,63.0,73.0,52.0,5.23
03.04.2020,ANC,41.0,48.0,35.0,8.4
03.04.2020,ANN,43.0,46.0,41.0,4.66
03.04.2020,BET,37.0,44.0,31.0,14.36
03.04.2020,BTT,17.0,24.0,10.0,3.13
03.04.2020,CDB,39.0,42.0,35.0,13.13
03.04.2020,CDV,41.0,48.0,33.0,3.43
03.04.2020,BIG,39.0,49.0,28.0,3.2
03.04.2020,FAI,32.0,40.0,24.0,5.66
03.04.2020,GKN,36.0,47.0,25.0,9.2
03.04.2020,GST,60.0,60.0,60.0,3.2
03.04.2020,HOM,42.0,48.0,36.0,4.43
03.04.2020,ILI,41.0,44.0,37.0,13.13
03.04.2020,JNU,44.0,54.0,34.0,2.83
03.04.2020,ENA,40.0,48.0,32.0,5.9
03.04.2020,KTN,47.0,50.0,43.0,6.86
03.04.2020,AKN,43.0,50.0,36.0,13.56
03.04.2020,ADQ,42.0,46.0,37.0,12.56
03.04.2020,OTZ,19.0,24.0,13.0,14.3
03.04.2020,MCG,34.0,41.0,26.0,3.36
03.04.2020,OME,25.0,31.0,18.0,8.2
03.04.2020,ORT,36.0,50.0,21.0,2.0
03.04.2020,PAQ,44.0,51.0,37.0,8.66
03.04.2020,PSG,60.0,60.0,60.0,1.76
03.04.2020,PTI,0.0,0.0,0.0,0.0
03.04.2020,SYA,60.0,60.0,60.0,9.9
03.04.2020,SIT,47.0,52.0,41.0,4.43
03.04.2020,SGY,47.0,55.0,39.0,9.23
03.04.2020,SNP,31.0,32.0,29.0,13.46
03.04.2020,TKA,40.0,47.0,33.0,1.9
03.04.2020,TAL,22.0,29.0,14.0,9.33
03.04.2020,BRW,-13.0,-7.0,-19.0,17.36
03.04.2020,WRG,60.0,60.0,60.0,2.43
03.04.2020,YAK,41.0,48.0,34.0,2.9
03.04.2020,DUG,51.0,71.0,31.0,4.8
03.04.2020,IGM,60.0,76.0,43.0,4.76
03.04.2020,PHX,70.0,83.0,56.0,2.56
03.04.2020,TUS,63.0,79.0,46.0,3.1
03.04.2020,INW,49.0,68.0,29.0,2.83
03.04.2020,FSM,55.0,70.0,39.0,7.16
03.04.2020,HRO,51.0,65.0,37.0,7.86
03.04.2020,LZK,56.0,66.0,46.0,0.0
03.04.2020,BFL,68.0,83.0,52.0,2.13
03.04.2020,BIH,57.0,77.0,36.0,2.9
03.04.2020,NID,62.0,81.0,43.0,3.73
03.04.2020,CCR,61.0,73.0,49.0,4.8
03.04.2020,EKA,53.0,58.0,48.0,0.0
03.04.2020,FAT,67.0,81.0,52.0,3.03
03.04.2020,HWD,59.0,65.0,52.0,6.8
03.04.2020,LGB,65.0,75.0,54.0,2.43
03.04.2020,LAX,60.0,67.0,53.0,4.7
03.04.2020,RBL,63.0,76.0,50.0,1.6
03.04.2020,RDD,64.0,77.0,50.0,1.66
03.04.2020,SAC,61.0,74.0,48.0,4.23
03.04.2020,SNS,57.0,65.0,47.0,4.16
03.04.2020,SAN,63.0,69.0,56.0,3.7
03.04.2020,SFO,58.0,63.0,52.0,11.23
03.04.2020,SDB,62.0,73.0,51.0,5.83
03.04.2020,SBA,57.0,66.0,49.0,1.06
03.04.2020,SMX,57.0,68.0,46.0,3.76
03.04.2020,SCK,63.0,77.0,48.0,5.33
03.04.2020,ALS,35.0,56.0,13.0,2.53
03.04.2020,COS,39.0,60.0,27.0,4.86
03.04.2020,CAG,38.0,55.0,21.0,1.8
03.04.2020,DEN,46.0,61.0,30.0,2.73
03.04.2020,GJT,45.0,60.0,30.0,2.3
03.04.2020,PUB,48.0,67.0,28.0,1.03
03.04.2020,BDR,49.0,54.0,43.0,7.96
03.04.2020,BDL,46.0,54.0,38.0,8.76
03.04.2020,NWK,55.0,62.0,47.0,11.7
03.04.2020,ILG,55.0,62.0,47.0,11.7
03.04.2020,DAB,73.0,80.0,64.0,8.36
03.04.2020,FLL,80.0,85.0,74.0,9.3
03.04.2020,GNV,69.0,81.0,57.0,5.26
03.04.2020,JAX,69.0,80.0,56.0,5.33
